visual_id,legacy_feature_id,feature_id,working_feature_ids,feature_link_status,feature_link_evidence,module,route_name,route_path,role,site_scope,viewport,state,pattern_type,component_anchor,implementation,trigger,screenshot,internal_baseline,classification,observed_notes,finding_ids
VIS-004122,HS-HEALTH-SAFETY-DASHBOARD,CAP-HS-COMMAND-CENTRE,CAP-HS-COMMAND-CENTRE,split_family_exact_page,split source family HS-HEALTH-SAFETY-DASHBOARD; inventory route_ids=none; route targets=none; inventory page_ids=PAGE-0377; page targets=CAP-HS-COMMAND-CENTRE; shared family envelope not promoted,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/dashboard.tsx:266:21,SubstanceWizardDialog,exact static trigger relation,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=same_scope_state_handler; resolution=resolved; evidence=[{""credit_boundary"":""static pairing only"",""file"":""resources/js/pages/health-safety/dashboard.tsx"",""kind"":""named_state_open_handler"",""setter"":""setActiveWizard"",""source_sha256"":""2a7210a9931e60fc62ebe622a193c8c2431887853c99303c8ff5f170dc5d10bd"",""state_identifier"":""activeWizard"",""static_chain"":""state 148; onWorkflow/setter 248-257; launcher substance 43/72; bind 265""}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
VIS-004123,HS-HEALTH-SAFETY-DASHBOARD,CAP-HS-COMMAND-CENTRE,CAP-HS-COMMAND-CENTRE,split_family_exact_page,split source family HS-HEALTH-SAFETY-DASHBOARD; inventory route_ids=none; route targets=none; inventory page_ids=PAGE-0377; page targets=CAP-HS-COMMAND-CENTRE; shared family envelope not promoted,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/dashboard.tsx:276:21,HsFormWizard,source-inferred trigger candidate; not exactly paired,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=internal_state_trigger_candidate; resolution=source_inferred_not_exactly_paired; evidence=[{""file"":""resources/js/pages/health-safety/components/form-wizard.tsx"",""kind"":""local_state_and_interaction_handler_in_definition"",""line"":157}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
VIS-004124,CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,global_exact_page,legacy feature_id CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE has no exact final key or retained source-family lineage; global exact inventory route_ids=none; route targets=none; inventory page_ids=PAGE-0378; page targets=CAP-HS-EMERGENCY-DRILL-LIFECYCLE; unique exact target relation promoted without family inheritance,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/drills/index.tsx:363:17,DrillDetailDialog,source-inferred trigger candidate; not exactly paired,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=internal_state_trigger_candidate; resolution=source_inferred_not_exactly_paired; evidence=[{""file"":""resources/js/components/health-safety/drill-detail-dialog.tsx"",""kind"":""local_state_and_interaction_handler_in_definition"",""line"":98}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
VIS-004125,CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,global_exact_page,legacy feature_id CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE has no exact final key or retained source-family lineage; global exact inventory route_ids=none; route targets=none; inventory page_ids=PAGE-0378; page targets=CAP-HS-EMERGENCY-DRILL-LIFECYCLE; unique exact target relation promoted without family inheritance,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/drills/index.tsx:374:13,DrillScheduleDialog,exact static trigger relation,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=same_scope_state_handler; resolution=resolved; evidence=[{""column"":37,""element"":""Button"",""file"":""resources/js/pages/health-safety/drills/index.tsx"",""handler"":""onClick"",""kind"":""direct_state_open_handler"",""line"":323,""setter"":""setScheduleOpen""}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
VIS-004126,CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,global_exact_page,legacy feature_id CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE has no exact final key or retained source-family lineage; global exact inventory route_ids=none; route targets=none; inventory page_ids=PAGE-0378; page targets=CAP-HS-EMERGENCY-DRILL-LIFECYCLE; unique exact target relation promoted without family inheritance,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/drills/index.tsx:377:17,DrillCompleteDialog,exact static trigger relation,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=same_scope_state_handler; resolution=resolved; evidence=[{""credit_boundary"":""static pairing only"",""file"":""resources/js/pages/health-safety/drills/index.tsx"",""kind"":""named_state_open_handler"",""setter"":""setCompleteDrill"",""source_sha256"":""708530f18c8be8f7ae18e738a301c534dfcbbebb5ed5100bd08ead24636c7fe2"",""state_identifier"":""completeDrill"",""static_chain"":""state 102; launchComplete/setter 127-128; direct menu 159; bind 376/open 377""}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
VIS-004127,CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,custom_component_exact_route_actions,custom component usage; exact JSX callsite resources/js/pages/health-safety/drills/show.tsx:23:13 resolves uniquely to named component DrillDetailDialog at resources/js/components/health-safety/drill-detail-dialog.tsx:98-240; complete component mutation set resolves to inventory route(s) ROUTE-1095; every inventory working target and manifest route relation uniquely equals CAP-HS-EMERGENCY-DRILL-LIFECYCLE; current backend action(s) App\Http\Controllers\HealthSafety\EmergencyDrillController@start have current controller method declarations; no indirect or delegated mutation transport occurs in the component scope; assigned without source-family or shared-page inheritance,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/drills/show.tsx:23:13,DrillDetailDialog,source-inferred trigger candidate; not exactly paired,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=internal_state_trigger_candidate; resolution=source_inferred_not_exactly_paired; evidence=[{""file"":""resources/js/components/health-safety/drill-detail-dialog.tsx"",""kind"":""local_state_and_interaction_handler_in_definition"",""line"":98}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
VIS-004128,CAP-HS-EMERGENCY-DRILL-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,CAP-HS-EMERGENCY-DRILL-LIFECYCLE,custom_component_exact_route_actions,custom component usage; exact JSX callsite resources/js/pages/health-safety/drills/show.tsx:31:17 resolves uniquely to named component DrillCompleteDialog at resources/js/components/health-safety/drill-complete-dialog.tsx:47-267; complete component mutation set resolves to inventory route(s) ROUTE-1091; every inventory working target and manifest route relation uniquely equals CAP-HS-EMERGENCY-DRILL-LIFECYCLE; current backend action(s) App\Http\Controllers\HealthSafety\EmergencyDrillController@complete have current controller method declarations; no indirect or delegated mutation transport occurs in the component scope; assigned without source-family or shared-page inheritance,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/drills/show.tsx:31:17,DrillCompleteDialog,exact static trigger relation,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=same_scope_state_handler; resolution=resolved; evidence=[{""child_trigger"":{""file"":""resources/js/components/health-safety/drill-detail-dialog.tsx"",""line"":188,""sha256"":""5329735124d25192928402f22ce027d4836afdb71ad2e6c91445e7ee6157860a"",""token"":""onLaunchComplete""},""file"":""resources/js/pages/health-safety/drills/show.tsx"",""handler"":""onLaunchComplete"",""handler_line"":27,""kind"":""named_state_open_handler"",""open_line"":30,""setter"":""setCompleteOpen"",""setter_line"":27,""source_sha256"":""5a4fe1d4385ac0d3f4b33dd6c5abff806e4f7ca864fb7bcb35fe99b8ef994198"",""state_identifier"":""completeOpen"",""state_line"":11,""trigger_line"":27}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
VIS-004129,HS-HS-EVENT,CAP-HS-EVENT-LIFECYCLE,CAP-HS-EVENT-LIFECYCLE,split_family_exact_page,split source family HS-HS-EVENT; inventory route_ids=none; route targets=none; inventory page_ids=PAGE-0381; page targets=CAP-HS-EVENT-LIFECYCLE; shared family envelope not promoted,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/events/index.tsx:492:17,EventDetailDialog,source-inferred trigger candidate; not exactly paired,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=internal_state_trigger_candidate; resolution=source_inferred_not_exactly_paired; evidence=[{""file"":""resources/js/components/health-safety/event-detail-dialog.tsx"",""kind"":""local_state_and_interaction_handler_in_definition"",""line"":300}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",VIS-OVERLAY-FOCUS-01
VIS-004130,HS-HS-EVENT,,CAP-HS-CORRECTIVE-ACTION-DELIVERY-CLOSURE|CAP-HS-EVENT-LIFECYCLE|CAP-HS-EVENT-WORKSAFE-NOTIFICATION,unresolved_split_family_page_ambiguous,split source family HS-HS-EVENT; inventory route_ids=none; route targets=none; inventory page_ids=PAGE-0382; page targets=CAP-HS-CORRECTIVE-ACTION-DELIVERY-CLOSURE|CAP-HS-EVENT-LIFECYCLE|CAP-HS-EVENT-WORKSAFE-NOTIFICATION; shared family envelope not promoted,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/events/show.tsx:19:13,EventDetailDialog,source-inferred trigger candidate; not exactly paired,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=internal_state_trigger_candidate; resolution=source_inferred_not_exactly_paired; evidence=[{""file"":""resources/js/components/health-safety/event-detail-dialog.tsx"",""kind"":""local_state_and_interaction_handler_in_definition"",""line"":300}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",VIS-OVERLAY-FOCUS-01
VIS-004131,CAP-HS-FIRST-AID-FOLLOWUP,CAP-HS-FIRST-AID-FOLLOWUP,CAP-HS-FIRST-AID-FOLLOWUP,exact_working_key,legacy feature_id exactly equals final working key CAP-HS-FIRST-AID-FOLLOWUP,Health and safety,,,Role-dependent,Source ownership only,source,implementation/usage,overlay/custom-usage,resources/js/pages/health-safety/first-aid/index.tsx:534:17,FirstAidReportDialog,source-inferred trigger candidate; not exactly paired,,Custom usage layer; separate and overlapping with primitive roots; never summed,Source-inferred,"Classifier sync: class=internal_state_trigger_candidate; resolution=source_inferred_not_exactly_paired; evidence=[{""file"":""resources/js/components/health-safety/first-aid-report-dialog.tsx"",""kind"":""local_state_and_interaction_handler_in_definition"",""line"":112}]; reachable=true. Static AST/source classification only; menu visibility, interaction, keyboard behavior, focus restoration, scroll lock and runtime role/site availability were not executed unless separately linked in the browser matrix.",
